"sys_loadingid","sys_cdc","sys_checksum","bestellungid","posid","produktid","spezlieferadrid","menge","preis"
1,I,0x0cc7e3896f84e3b9e293dbe9f58cb76ab6a04704a39574f9734b5394ea3ff314,770,1924,25,,8,7.00
1,I,0xd9bf77f65185b31a7a8b13a89cb9ecc3c28c38abb3a723ff45f3beb290d586dd,770,1925,33,38,6,0.80
1,I,0xef1d7058ffe33130a2e51f20e9538be6652d56c89d6906e4e31e528a248e2a56,770,1926,41,,3,1.20
1,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,771,1927,71,,3,4.00
1,I,0x3ebd756d01d16c3e4af1ab2708edd5785608b9dfe60865203db2dd7bb4c0b482,771,1928,80,,3,4.00
1,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,772,1929,113,,3,4.50
1,I,0xeb9e56e3bdd6b74eaa6c33158b95cc571f05966c2c69274028728e938958c4a0,772,1930,123,485,3,3.00
1,I,0xf4867adf3453c1ba0cf75ae404fdeb4808e78daff01a97319d615cafeb31d421,772,1931,6,,3,7.00
1,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,773,1932,43,,3,2.30
1,I,0xf254ff8449340540f64f29ec560b8267629e30ebdc2db6f47f3dc081d4732362,773,1933,54,,6,5.00
1,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,774,1934,94,,3,4.00
1,I,0x9e3dee4b23ea4e14a565cf63da0b503b819c5a918f78e51986a6afca62caf378,774,1935,106,254,3,7.00
1,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,774,1936,118,,3,6.00
1,I,0x83bf62c336a11700531426bb862ccc8ef296ce802ed58988268c4263b1c5a2a2,775,1937,35,,1,1.00
1,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,775,1938,48,,3,4.50
1,I,0x04114966bb99a3521a887f9776249606ec6ee45079330bb6fad17e897f3e6608,776,1939,95,,4,2.00
1,I,0xfab141db5111958125ab27cc22768cdc3f8e879192e7079e5293d8a35707c189,776,1940,109,262,4,3.00
1,I,0xc5201545c6bd736a112e8de15ead6cb13ec23855de4c9f036b93ea80ba186d1c,776,1941,123,,3,3.00
1,I,0xa9a00df2eaff03fd764ee28b0ef66e1b1794e24cbfd1002f1dfe846cd59b3f13,777,1942,47,,6,9.00
1,I,0x3119ade1e70282e4f6f13913638cd6de7a5c55314e17a26c4befef9ded2bd2c9,777,1943,62,,6,4.00
1,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,778,1944,116,,3,3.00
1,I,0xc5c65f5af51d300ccca46eca27d8f5190a24b4283dbb909ac4f8a8c7d7f1b1ec,778,1945,5,9,2,5.00
1,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,778,1946,21,,3,4.00
1,I,0x0f1fc185d7ba575e222c590001167c789206a4ea52e0f3f6efcbb141d34c5326,779,1947,79,,3,1.50
1,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,779,1948,96,,3,8.00
1,I,0x670ca9bb8e07ced81aa5f0409db5e450779cf17c8791c3b696ebee841639f899,780,1949,30,,3,4.00
1,I,0x811b127ed544c9c91c9d56871f5a54d2f1ee78abe82f3909a78d6a9cd7f2aeb3,780,1950,48,59,3,4.50
1,I,0x737c8bf0fddfdb30243ab373357b7bc9b333e62f0a0faf2a10054f759d2a7d8d,780,1951,66,,3,3.00
1,I,0xc63142edb1a40c32f79dfdafd7757657de15357ad5e918c7df09fe5c961842d5,781,1952,4,,8,5.00
1,I,0xcdeebd0fa4e17c5b9b1202cef7eb0c879c1685e2c63f640f113e32d9fa2c1f91,781,1953,23,,3,3.00
1,I,0x45a6fea10df2ee7bf14b18d75b7bc813c867eb4fb58b3e5e572a93bce99e8e67,782,1954,91,,8,1.20
1,I,0xe3419c5c21c1798867f2bddaab52154e91b2c5a4d5f163d0bd4964e1c22d7d1b,782,1955,111,149,6,8.00
1,I,0x585dd12e60f43c6969e499ca9bb132ceea604dd6fc400ba37b5fcbf5e620a338,782,1956,4,,3,5.00
1,I,0xfe0c83a1f370a766b0ef1bc2f8b41ec0f5d7a54f8f1c864963a117eebcf68e05,783,1957,76,,3,4.00
1,I,0x82c9480881a667048f9dce1f546e9e459c71fba0c24d56750e627f81f242c81c,783,1958,97,,6,9.00
1,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,784,1959,45,,3,2.00
1,I,0x0111886a00beee131e11f296281ae40414e081785026290cee9b2d9132cc8c02,784,1960,67,645,4,3.50
1,I,0xd2ee688b9abc94f60e37e1a581a47aa3efdd2ea1ce4969f5c9b9dc155da898c2,784,1961,89,,4,0.80
1,I,0x6262e0b9fcc2cfa27369803e75fbf4ecd59fde5b965024d9847c6ef6f61db463,785,1962,41,,6,1.20
1,I,0xe7ed63cade31c2a3ea18bf5d9db197a24e1dd6f86a7e3ac1319874ad64517149,785,1963,64,,8,4.50
1,I,0x0bc71876a173bcd54559bdd9aca528f313593ea68f8bd035ebb939e5eafec5bf,786,1964,19,,3,2.00
1,I,0xf8b548c02c1183420b7526b5204f32458f46ec68b6a97bcc67e248aba862efd5,786,1965,43,209,6,2.30
1,I,0x78627fc10ee0a7583f54e7ca1175bacee13657c268823b76edab9860054b410a,786,1966,67,,3,3.50
1,I,0xc0275d35485d49580564fa3ba56ed968e5762a65e9ed41daab2d4a6d17b7e680,787,1967,26,,10,4.00
1,I,0x37cbbb9a99ee384cb961751467278047a5582f6367bb58b046041cc1e2c39515,787,1968,51,,3,2.00
1,I,0x9a70482bfa95994db318525e389fbbd3e16f3bf9f45340e7fb9f55730620618e,788,1969,13,,8,4.50
1,I,0xf0ad3f88a3c0af2f439a127d69d130724d027538b62fec56e1adc29019a06d43,788,1970,39,419,3,0.80
1,I,0x14f904e9a1a799c7a6da29a48ebc28a06118c2c61618bd6d89a2f2c0fd39f6d3,788,1971,65,,3,4.50
1,I,0x2f88cd9f617db12c64fbca1b4c26de422145df27a75007411dc1a69791a7693b,789,1972,31,,3,2.00
1,I,0xb3186e240f431b4734ddea86b2410c4cc580ff1ab1e4ea4a833c6865078daec7,789,1973,58,,6,8.00
1,I,0x6d06cc46bcc84df457c9248e7ab1fed76aecc6b99e12b2858a3e091d8d480ff7,790,1974,27,,3,2.00
1,I,0x0e39280004f9a32c34d54405c8fdafdf4c5ddd35ee365b81f984a1dc91f12083,790,1975,55,30,10,5.00
1,I,0x8c9d6a11a7aca5849f0b7e9ab88ad85224f42fb2f8c6f40f32ee9730ab5bdae7,790,1976,83,,4,0.80
1,I,0x596b341663e6b38f6418395e81993845624b223938dfe1a732b6a9078f7d0b74,791,1977,56,,3,7.00
1,I,0x50d7a6c77b2a9e5593e93c1388b9b0f0879ea42dc1431c8df17dac0a13fd677e,791,1978,85,,2,1.00
1,I,0x7d8d50e27035b4a229a2fffee3df3b360b9b07af32a278262639afacf9a1cbe5,792,1979,61,,3,8.00
1,I,0x7e2d86911a6ede51cf65236ccc15423218124b26844aed9413228bdd2daef355,792,1980,91,387,3,1.20
1,I,0x2bec9e95820e0b7cb7a1b7ed8688a4f66dc3aa2c04d93b6908871dea4f7b3082,792,1981,121,,3,4.00
1,I,0xb1f7a23d771724cd2b0413570a0851f0e2ccc610bd705b2389f26bb3132c3f64,793,1982,101,,10,2.00
1,I,0x476a432f542d6034bab39a3dc96e89350dafefe64ba2b5a0412f8de599b3d9d9,793,1983,5,,3,5.00
1,I,0xe8419e5a5a5ea946ec9a8db84564dfa81e5aafe53aec2329ea11edb9ea458e04,794,1984,115,,8,4.50
1,I,0xe639196f553c514c63301793306680f32f39e8e1c8e5ea34ee01b1f743292a7c,794,1985,20,141,8,8.00
1,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,794,1986,52,,3,4.00
1,I,0xa94aa499cce4db271f2b6f72ca9ae6649ce0c2ed523f07a0cbf25197d47bedbe,795,1987,39,,3,0.80
1,I,0x526edf75af39dd0f10fe81a31cfffe129065c3ec9f7ebb99a6f45785a4430909,795,1988,72,,3,2.00
1,I,0x1e6eb9964e52b0c82987f5add53e06ef558eff1ec8284522a79bc2a184fbf86c,796,1989,62,,3,4.00
1,I,0xcbe4af3f2f07f6c8dc76e6f8a6e4d0fecf2c3f7bbf373a611878624100e7cc79,796,1990,96,105,3,8.00
1,I,0xe89832294ada2fa4f83fec82b571b297458125ca1c57768a13282c9cbb22024a,796,1991,3,,3,5.00
1,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,797,1992,124,,3,3.00
1,I,0x1c76823c08a88bb537e090f899581d549dbc1e033f62ceb89d708e43cef29f2c,797,1993,32,,4,5.00
1,I,0xb7c7dbb715cfe4086cf0d8b2f70ff3a1e8ace6d7cf8b47ab5efa8a0b8b071037,798,1994,29,,3,1.50
1,I,0x4b2d42efe1b42f8efa1630cf9db91fde66a9335ded0613fa162e767af5a71c41,798,1995,65,246,6,4.50
1,I,0xd76604faf15482129c9d12ec5ddf1e1d5dc9d05e8cabd839d14c62a7bea8f3c8,798,1996,101,,3,2.00
1,I,0x0406d851f5793bdf1122fa5dce963c107736900e401d818850e5f5ad9b0c1043,799,1997,102,,6,4.00
1,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,799,1998,12,,3,4.00
1,I,0xbc7aa088ea7f676d4ea6b7baa9de3129f01ef1e3376ff2c40ed08eced33b04ea,800,1999,16,,8,3.00
1,I,0xc119cfaffe67654d59e5b591e11e7942db50651265b691f8c8f222339c957efc,800,2000,54,337,3,5.00
2,I,0x57f19b2c8fe13e6caa9f01ae2ff0b6a0c3d9b28a1edfcf74337d35df344e4a94,801,2001,61,,9,8.00
2,I,0x7f3ead902b7d4d4837d22ddb42f6b951a64440748516dfc25b2caba53a772d8c,801,2002,100,,3,5.60
2,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,801,2003,12,,3,4.00
2,I,0xcdeebd0fa4e17c5b9b1202cef7eb0c879c1685e2c63f640f113e32d9fa2c1f91,802,2004,23,,3,3.00
2,I,0xf7a7b57d86ac7ceeb92a02b9026c27076532300450930dfa326bcff96193ad4d,802,2005,63,1,6,4.50
2,I,0x7f563ebf21925c343c17b62a0972233eb053f98847247b0f1003d518aefcbd90,802,2006,103,,8,5.00
2,I,0xba9e588fa6d109978fa8880fd1582ff5aafc1d4faff78ba148b2ff99c025233b,803,2007,118,,6,6.00
2,I,0x1c76823c08a88bb537e090f899581d549dbc1e033f62ceb89d708e43cef29f2c,803,2008,32,,4,5.00
2,I,0x4a461e9fc1db7b352506b51c3429454913d533c90d31bf2ffa28409c0775bee9,804,2009,50,,3,5.60
2,I,0xda5d1d2651779b12fd04d7d4811b71d51f81de03a489758ffdce77fbcdb86928,804,2010,92,,3,2.40
2,I,0x54a904f2aed9b0c10e9c8f0c79775760b605bab96acf7afecba2814bda317e59,804,2011,7,,3,8.00
2,I,0x6f11ee6965153db2f0a224ff347b534a70edc98b878b7e38507ee39bfbb97d93,805,2012,29,,4,1.50
2,I,0x526edf75af39dd0f10fe81a31cfffe129065c3ec9f7ebb99a6f45785a4430909,805,2013,72,,3,2.00
2,I,0x565cfa339889cc772194a654cd92cd6d8461ead08963a2ee544df6f744af70ca,806,2014,97,,8,9.00
2,I,0x96ce476bcd063af27755ef39f0449e17d3b25d5000dc12a5a8cbde6800e20e82,806,2015,14,631,8,4.50
2,I,0x17da9348eb3d49f4f43512ee061d504471edf3ce414b50fe0f99ce4de9a37b06,806,2016,58,,3,8.00
2,I,0x3d0b18edd7c8ac49519df94d97ada96861a804f4bdca9311a67faa92a71f8e7d,807,2017,87,,9,0.50
2,I,0x8e13435d3e33c690420bef4c7117728f041f058628095c771d7d366cd561af1c,807,2018,5,,6,5.00
2,I,0x8781d77826ea253625491e71fcc678d91140bd8398e8cbb4644d288bb51d0c7c,808,2019,37,,3,0.50
2,I,0x2d545456d40d584cf52b3ea4d1dfd942c86a856aac78a052b374966c975a94a2,808,2020,83,494,8,0.80
2,I,0x23a6af1a6bb9d8602bce5b96665012f72658a7b686ae3a9ce67ee3541e0a2c3e,808,2021,2,,4,4.00
2,I,0x9bd734564fd0258fc8681c5f4332b10b21cc03c18495e51f6291cc66584cb269,809,2022,38,,3,0.50
2,I,0x01ac39348a6d11588ecf634b6b78d24eae6837b4c8c7b61c0c7da2ac8f24eccd,809,2023,85,,11,1.00
2,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,810,2024,124,,3,3.00
2,I,0x2261ee7e472d12d58f33fa374d24f1802a97a6ba46b8f213f933defada8433a3,810,2025,45,,6,2.00
2,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,810,2026,93,,3,2.30
2,I,0x57886ca3b49054489eced86d5ff48bef49b13f941a08c55d940b9d168ee42eaf,811,2027,9,,9,3.00
2,I,0x17da9348eb3d49f4f43512ee061d504471edf3ce414b50fe0f99ce4de9a37b06,811,2028,58,,3,8.00
2,I,0x87cb9f1fe6178026200e33cd4d1f8f8cc00edf9876005249ab83fe428e60f893,812,2029,104,,4,5.00
2,I,0xc16cd9f04a8bb47d370858c8c37da3c9a37c8623a0fdb46518f10590d8b7bb8c,812,2030,27,422,3,2.00
2,I,0x5a13e98e722fba5f6a7154be9f614d29bb71aa3486f68c5c63eeea292ef30511,812,2031,77,,3,2.00
2,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,813,2032,1,,3,2.00
2,I,0x37cbbb9a99ee384cb961751467278047a5582f6367bb58b046041cc1e2c39515,813,2033,51,,3,2.00
2,I,0x5a0e5fdaf1814ac99b87d541ea3ee3792ee7b622925ec4c7c930ed608a5f8892,814,2034,104,,3,5.00
2,I,0x71e6654fcba0bcc15aae56e129e4e5022d07dc60ffae40653e25bb2dcbe8e405,814,2035,29,287,2,1.50
2,I,0x99b3ad5314a5b0a151fdd312691b189ec10c51d81068cfcbdd06687d64ddf741,814,2036,81,,3,2.00
2,I,0xbc03938a35497f8d3e4f729a5fa1afd7d6d3c13d6674e7143ec0dac7648d26a3,815,2037,11,,9,8.00
2,I,0xe7ed63cade31c2a3ea18bf5d9db197a24e1dd6f86a7e3ac1319874ad64517149,815,2038,64,,8,4.50
2,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,816,2039,124,,3,3.00
2,I,0x37cbbb9a99ee384cb961751467278047a5582f6367bb58b046041cc1e2c39515,816,2040,51,,3,2.00
2,I,0x463b889b7d12cee18537f3a40c447fb816f6c330e8df539c19d2be26108dbf5a,816,2041,105,,3,5.00
2,I,0xa77044c953b6911724ccc9b460a722aef77d7f3aac15e1325b7c32e92ce7be0f,817,2042,42,,3,2.40
2,I,0x08beb87af85c124e29989c744d2ef313d5ca07bef4a25f5ead8ccd5e2e9da245,817,2043,97,,3,9.00
2,I,0xd30afe328cd75cdb3274c2516044bff4a7959099c5c6db9d4ef04207d8be1602,818,2044,37,,8,0.50
2,I,0x89b3be085b779103f71e220303b6ecf020fd920fa93180fac51915d241d1f138,818,2045,93,589,6,2.30
2,I,0xb52d6d1340177dfbc4eff7cd5c6c3bc820191f2d8aefe752f6348c9cd8e40466,818,2046,22,,3,2.00
2,I,0x47032be8d0cc6f6ab71846ab3d1f24e8f8294aa3be3df808f4badb69f1473358,819,2047,93,,9,2.30
2,I,0xcdeebd0fa4e17c5b9b1202cef7eb0c879c1685e2c63f640f113e32d9fa2c1f91,819,2048,23,,3,3.00
2,I,0x08beb87af85c124e29989c744d2ef313d5ca07bef4a25f5ead8ccd5e2e9da245,820,2049,97,,3,9.00
2,I,0xed20bd74e49431eb407c11551f02c9386c747126fb5111e4ab4d7c4509ab42c2,820,2050,28,263,4,2.00
2,I,0x4c908cef68dda80a12c3da6793b3de5c5afb15be43b6ce131eca290e5e3406be,820,2051,86,,4,0.50
2,I,0x8781d77826ea253625491e71fcc678d91140bd8398e8cbb4644d288bb51d0c7c,821,2052,37,,3,0.50
2,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,821,2053,96,,3,8.00
2,I,0x4a461e9fc1db7b352506b51c3429454913d533c90d31bf2ffa28409c0775bee9,822,2054,50,,3,5.60
2,I,0x02079d5f36dbab79b602f975097be2a197d0ee4cd70cacd8b742248226e734ee,822,2055,110,,3,0.50
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,822,2056,43,,3,2.30
2,I,0x8dda0f53755ef8f96d0633a83aacd373cf2154cef2792b086e02f1f8a575bffa,823,2057,1,,11,2.00
2,I,0x1e6eb9964e52b0c82987f5add53e06ef558eff1ec8284522a79bc2a184fbf86c,823,2058,62,,3,4.00
2,I,0x5e09abb1457b520448b7704921cc792da6cc938f33953d25090c22d0b5c4f79a,824,2059,23,,4,3.00
2,I,0x79104f8c94e9e8f7916b6d8ddb32e82582ef54481ecf6ca8af207f2992bfbf9d,824,2060,85,,4,1.00
2,I,0x6f14965a006ffd1852193a4c2471dd793a2f584a56224a9f1fe4ecef369cd4fb,824,2061,20,,3,8.00
2,I,0xd33b1147d5be69597d2c2d0464e25e9f4f2606664d706794adf64ef14c43dc69,825,2062,112,,3,4.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,825,2063,48,,3,4.50
2,I,0x4cedeafea3c3a48402bb2cefe449e4a774b9c56b14392a5c49bb23912850a1e0,826,2064,16,,3,3.00
2,I,0xad232456fb2258ee99a0db1937e0bbe9689002a8c26887b173f78b048a530b64,826,2065,80,,8,4.00
2,I,0x29b04e07459aec06a1a81eef5223b8291deb2bcaa49e92adb93010dc83b1ea87,826,2066,17,,4,3.50
2,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,827,2067,116,,3,3.00
2,I,0x4ed3baf6737e45e73577c94271191d1111d1287d2772cf2a14cf21b146ed3ab8,827,2068,54,,3,5.00
2,I,0xb7c7dbb715cfe4086cf0d8b2f70ff3a1e8ace6d7cf8b47ab5efa8a0b8b071037,828,2069,29,,3,1.50
2,I,0x2c18e9ab98a4adc1b5d1c695854908079f1618ecc6282ba4ff1b045eded3d05b,828,2070,95,615,3,2.00
2,I,0x5eb85d69e80d8393c4803cc4308851e6115d07ee3f3b46b3942552dab38a5dbc,828,2071,34,,3,0.75
2,I,0x9a70482bfa95994db318525e389fbbd3e16f3bf9f45340e7fb9f55730620618e,829,2072,13,,8,4.50
2,I,0x3ebd756d01d16c3e4af1ab2708edd5785608b9dfe60865203db2dd7bb4c0b482,829,2073,80,,3,4.00
2,I,0xb07cf15c1682bb9e29a6f52f37644515f4d7c35dac5396fecc9b30c9ebe3d4ca,830,2074,62,,4,4.00
2,I,0xa1311749030e2fa1ee81fcb39aed84b80cd23f07e8824812ca55696da34c5025,830,2075,3,147,6,5.00
2,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,830,2076,71,,3,4.00
2,I,0x81510d119448bb889c9ca2b7f1949e54a6bdbcde7ae56f9e8778e2028215c848,831,2077,57,,3,8.00
2,I,0x588c99645a016ab51bb83ac59399c8d7589c9091aa60f5395e4ac3d7cc7859ca,831,2078,126,,3,4.00
2,I,0xafa383f52f3af8f80561456ca6a52c637c79c06e03c867beca7bf3e3157c7d0d,832,2079,115,,3,4.50
2,I,0x83d67bc498d34479b1c0c89e88d2140fb2a13c0de20be711a0c8460b79cdf34e,832,2080,58,,4,8.00
2,I,0xe7b34e376d297edf15239a2657babd39584efae62b9dbe6ca7a63393823057b8,832,2081,1,,8,2.00
2,I,0xed2f0c460fa5cc9d59095fb9c3e6732c16e557f7db00ad55ac60ae49c6af950b,833,2082,121,,6,4.00
2,I,0xdad00e5f4cd0f7ccea856a7040f7efbe0aa34c4a6b92fc60567b91dba97cca18,833,2083,65,,7,4.50
2,I,0x7d8d50e27035b4a229a2fffee3df3b360b9b07af32a278262639afacf9a1cbe5,834,2084,61,,3,8.00
2,I,0xd1ee1a0e93875f60d93453be80ba6d160fba6654a0b1ebc65aedc4906fcbaf7d,834,2085,6,291,3,7.00
2,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,834,2086,78,,3,2.00
2,I,0x109ba852e2132f1bede74cf1f2b0ab6bc13e049fa4bad7688bbd45897a4dcd32,835,2087,78,,6,2.00
2,I,0xfe64165e4d3ccf858ba78b4bc20945f628fe42a6fbfae52cd92e4838e57ddfb7,835,2088,24,,3,3.00
2,I,0x6d06cc46bcc84df457c9248e7ab1fed76aecc6b99e12b2858a3e091d8d480ff7,836,2089,27,,3,2.00
2,I,0x8076834eaa2e1f1e0b714ff92e6c04b8deb3247ed4fe40b6900d26a6fbe3a087,836,2090,101,103,8,2.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,836,2091,48,,3,4.50
2,I,0x9a902464e45d1f8e6928b7fd46c885d0ceeb87a07d9064d5fe6052457959f6f1,837,2092,55,,3,5.00
2,I,0xe89832294ada2fa4f83fec82b571b297458125ca1c57768a13282c9cbb22024a,837,2093,3,,3,5.00
2,I,0x372366ad6457554a2f7bab06e1e824de8c1ead85462bb5bc2547b182573eeb59,838,2094,13,,3,4.50
2,I,0xd57ad0c19cf3bc2ffff4cdb26c716278ebaf02dc6e85bbe7c94cd94544e3842e,838,2095,89,,2,0.80
2,I,0xc14b90848ec922665afe0cc082d4e899dc54d7a1f390f4c7fb6b78c7292d7393,838,2096,38,,4,0.50
2,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,839,2097,52,,3,4.00
2,I,0x23a6af1a6bb9d8602bce5b96665012f72658a7b686ae3a9ce67ee3541e0a2c3e,839,2098,2,,4,4.00
2,I,0x0bc71876a173bcd54559bdd9aca528f313593ea68f8bd035ebb939e5eafec5bf,840,2099,19,,3,2.00
2,I,0xd3d372386fdbfffd895bcdf94bee2325ba048cdb53bb7e40381f2929f4fb97db,840,2100,97,313,3,9.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,840,2101,48,,3,4.50
2,I,0x2f6f3ef5a309e042dc8230d6e5a27744f1eb62dba9833648b6f4ffc67f2ca7cc,841,2102,69,,6,2.00
2,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,841,2103,21,,3,4.00
2,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,842,2104,45,,3,2.00
2,I,0x8cbefb6ee2ce84b99418153b589cfcf92f9fe2c8e12ba30c020c447b6e175b4c,842,2105,125,77,2,7.00
2,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,842,2106,78,,3,2.00
2,I,0x7e2f1997499335384d2575ab5938d0f4887eedaeabc41c1744e68f4a5987f578,843,2107,106,,6,7.00
2,I,0x3eb09a24013e081e4ff50af00610ba2907ec6c3b0edec42438be1044d6543b2c,843,2108,60,,3,0.50
2,I,0x13aaef6faa31715e892051b25c96ba52d3f42fde4b3b3c5ff66ffb50f7a08261,844,2109,91,,3,1.20
2,I,0x12ed8b86144f67e28928edb5726de3ee01dbce49268f5512f89fb63488135c31,844,2110,46,,4,8.00
2,I,0xe7b34e376d297edf15239a2657babd39584efae62b9dbe6ca7a63393823057b8,844,2111,1,,8,2.00
2,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,845,2112,36,,3,0.50
2,I,0x0749cc47017a17529b6af41f46431355b082f61528b50c2d46dfa603b074659f,845,2113,119,,7,2.00
2,I,0x670ca9bb8e07ced81aa5f0409db5e450779cf17c8791c3b696ebee841639f899,846,2114,30,,3,4.00
2,I,0xd5bdc5265062e7c952c18207e1a0f17015c681ea9fb379dd41ac4ec841ff51bf,846,2115,114,495,3,4.50
2,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,846,2116,71,,3,4.00
2,I,0x0803e6bdcdb29f366061af76273b4a54d817a68bf5ec852397c03b6551b660d8,847,2117,113,,7,4.50
2,I,0x771fadc0167c0190534301e74a7b1ccfeea66144c372aaf42612c65a8fe0caba,847,2118,71,,6,4.00
2,I,0x1426f2554a360b46be7282c9295ec0f8ed07280fad3fec10bb8b3325c60594db,848,2119,116,,4,3.00
2,I,0x7efb1db0b61189db6fb8049c297c280add2ece7065b0ffaa990f42f2911f8167,848,2120,75,417,3,7.00
2,I,0x5eb85d69e80d8393c4803cc4308851e6115d07ee3f3b46b3942552dab38a5dbc,848,2121,34,,3,0.75
2,I,0x25008c45552879e9df51ab37dfcba1adf3f7cb5e16af3c63d5bc705a71f75b25,849,2122,83,,6,0.80
2,I,0x66a7f4e8f266728095af71f7579ac3720805540d0e0d136950e2a308913cc0c9,849,2123,43,,9,2.30
2,I,0xeb8d2bdaf083c6810415b2c45f195e4bb0ee04539044f3e0db1ad97fc4a0f1d2,850,2124,95,,3,2.00
2,I,0x9700442b200b48300ae3a9b023d1a15cd786a63d2c758a614491defb8479bc65,850,2125,56,,8,7.00
2,I,0x29b04e07459aec06a1a81eef5223b8291deb2bcaa49e92adb93010dc83b1ea87,850,2126,17,,4,3.50
2,I,0x48dc6b39c6aeb0c06126ef3d02b5e57eb59b64b010b75e7a5a1eb3a47b722281,851,2127,73,,9,3.00
2,I,0x6004b264e3da346770f3cddbe1f21b403e9b8a41326c804fa6f881fa830fd238,851,2128,35,,4,1.00
2,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,852,2129,94,,3,4.00
2,I,0x52ce10a5c2c42ba8e483828fcac7e0605bc5088e341d5cdb52bfadc2de15786d,852,2130,57,222,3,8.00
2,I,0x6f14965a006ffd1852193a4c2471dd793a2f584a56224a9f1fe4ecef369cd4fb,852,2131,20,,3,8.00
2,I,0x8c9d6a11a7aca5849f0b7e9ab88ad85224f42fb2f8c6f40f32ee9730ab5bdae7,853,2132,83,,4,0.80
2,I,0x0d67fe688f82141a0d6acd58085c59e8c80df6deb08513754f3457f4e8500d1c,853,2133,47,,3,9.00
2,I,0xc29326996d6c0d8a742671611fd3a4d95aedae95952cdd424d55bacb11934e8b,854,2134,113,,4,4.50
2,I,0x7b46042ce29221b32d5d92e0c82e8f3024049858a6c01ec102d47f07b81e1fce,854,2135,78,200,3,2.00
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,854,2136,43,,3,2.30
2,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,855,2137,113,,3,4.50
2,I,0x0b82585c292bd8bdb5540d4544766ebaf43822032955fc69f9b0fd0554177641,855,2138,79,,6,1.50
2,I,0x680dee4a050f50c3d296a296436ad74df6eff3bc0e1a2c69b3091781e6338948,856,2139,25,,3,7.00
2,I,0x468af66f8b3c087104c8314c8dc23971eadfe35e4eb49d66c29300c3edac45ab,856,2140,119,,8,2.00
2,I,0x4c908cef68dda80a12c3da6793b3de5c5afb15be43b6ce131eca290e5e3406be,856,2141,86,,4,0.50
