"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","allglieferadrid","bestelldatum","wunschdatum","rabatt"
1,I,0xaf0c8632079695f5baad96ffd5fab0b7a224783a2daa911c5807f44d304c78a2,674,"237",740,2022-03-10,2022-03-20,3.00
1,I,0x2aadd2b703122d1f6cb1a241f23f4cb4e2e8eba69a5682cdc2a6aa15a9169c42,675,"238",243,2022-03-10,2022-03-10,0.00
1,I,0x117e4ee0cc884ed4ea26c4041f5d1f659632573fed4afcbe487339e92c74902d,676,"238",790,2022-03-10,2022-03-20,3.00
1,I,0x73c509fd845a4696a138283e17e37c4cdbca843ee0048839520c2501c46a21bc,677,"239",131,2022-03-10,2022-03-17,3.00
1,I,0xd51052d60424c54d9f3bfd0efb10b563d4442e64e18f29476e225807d230de82,678,"239",347,2022-03-10,2022-03-16,3.00
1,I,0x8696dd1d1cee162097248b1f4591877d33524aa34aad50531c126905f5ff20c8,679,"240",319,2022-03-10,2022-03-11,0.50
1,I,0xfff82cbc7eba34519e3cf272002f811f3773cca3fa8fb8ec0cc3f4e15502d69c,680,"240",760,2022-03-10,2022-03-15,2.50
1,I,0xa10e72113ce3b364cd54566b2605b4be2c99f3d34e5985b13e27ff21e207aec2,681,"241",91,2022-03-10,2022-03-16,3.00
1,I,0x564e0ebe3f35d7d5b16848052ba780c800449654d5eaba5ef046dcdccd85e334,682,"241",684,2022-03-10,2022-03-13,1.50
1,I,0xbb4d1080441d0760fd976823abc154d28af87bc5a9e08baac8f45004f8e3b7f5,683,"242",151,2022-03-10,2022-03-18,3.00
1,I,0x134440331dc2b8dc47bb58993a1961a5cd5e250c58643f555d50ea5600cc652e,684,"242",515,2022-03-10,2022-03-10,0.00
1,I,0x0c9642c6be228cc063fce754a253be49cacaa7bfad1a030bc31afe28e6d62e83,685,"243",41,2022-03-10,2022-03-15,2.50
1,I,0x2a3d15afa6e121577f82408704d302e01a5d4cfe0aa9749c0cec1b2c9912af52,686,"243",428,2022-03-10,2022-03-23,3.00
1,I,0x013c2988f6d1efedd2f17d3949da7b91c62935c55579cb57465dbee48c084210,687,"244",168,2022-03-10,2022-03-16,3.00
1,I,0x06b8891f07c9dba1e1c4ec98d5e59ddff31e4a7358b3d9b17deb4c232c789c4c,688,"244",236,2022-03-10,2022-03-18,3.00
1,I,0x11717484720dce751a8011d6406338d0328e682e2a06185ef877daaa71754eff,689,"245",70,2022-03-10,2022-03-15,2.50
1,I,0x60248689ea84b4ae75203b1dcc2ebd954b3ac8afc869fa484f1b0d8d2665f0c3,690,"245",311,2022-03-10,2022-03-10,0.00
1,I,0xda998437eca77db924b12b9c75ea17721bb5a7aef17272278f095a9574f0a1d3,691,"246",61,2022-03-10,2022-03-11,0.50
1,I,0xf40a1db60f117271d6fb5df8b0b627ee00584be6d4ec11eae96b9ef246adc52d,692,"246",511,2022-03-10,2022-03-12,1.00
1,I,0x728a014d59fdbe4cc445102c7e7eeb538a7b2c23e6818cee763d28c4e5db55b0,693,"247",257,2022-03-10,2022-03-16,3.00
1,I,0x7ca00b2b34a58530d0737b3176995b5604e479de150d2ee61941d40c3aa6cccb,694,"247",642,2022-03-10,2022-03-13,1.50
1,I,0xee753f201da91089c068923fde333f495ba1e1b087a46f2067db866238bf786d,695,"248",317,2022-03-10,2022-03-20,3.00
1,I,0xe57034d7ae77262f20c5b6e7554855342264b5cbb11470ec007c4d29f9d6a650,696,"248",459,2022-03-10,2022-03-19,3.00
1,I,0x7a2a79fe741083c4592d0e51f83ffc6d3cf3f96c2782d6dc05f681fe2f5a75fa,697,"249",152,2022-03-10,2022-03-24,3.00
1,I,0x7717f29b3f9c89470d7f1d310a2c81bad8d6684b946d8ada78043191e4a7b76c,698,"249",223,2022-03-10,2022-03-24,3.00
1,I,0xaf83e51b3601abf752bdaf163cc96f7c9c302ef80f95d6c201a86abba3734b72,699,"250",294,2022-03-10,2022-03-16,3.00
1,I,0x4c5097103aaecd7e0c73ee303c254639e49e8f623f223b8d89ac790e4b7b4746,700,"250",479,2022-03-10,2022-03-15,2.50
1,I,0x2381dd14f0d86f420d6a3412d537e584786affac88caaa6610223612577f578d,701,"251",247,2022-03-10,2022-03-12,1.00
1,I,0xfca2098c846a7931c5e7b0b2a46968b504751a3d0044d0b0ee9b1e1366a1b907,702,"251",798,2022-03-10,2022-03-16,3.00
1,I,0x462e60d39be8cc55b704dfb990d7934623bf185cc85128b2cf72b60c5768dfd5,703,"252",467,2022-03-10,2022-03-21,3.00
1,I,0xf8fc69ea94e5b772b208c8b2c5c0560914c3cef86f1c2bffb9e1c9bda8fa5250,704,"252",688,2022-03-10,2022-03-12,1.00
1,I,0x8a451ed1e843d9e7ce6fe574f840fc4e7ef89522039c5dffe7d21d2975bb88ae,705,"253",196,2022-03-10,2022-03-10,0.00
1,I,0x63e79f6be553d6c5641abf9417d63e6a2596c62ee599c0707bdc338b36bf4efe,706,"253",612,2022-03-10,2022-03-22,3.00
1,I,0x3f299697621a5987eb71f6613df1ce1ca644359de04a64c2722de0ca64165bd3,707,"254",99,2022-03-10,2022-03-13,1.50
1,I,0x2939694338f5c1810e5cf7b8dccfbaae8ae523391f1d79072e0aa41a876b408c,708,"254",655,2022-03-10,2022-03-10,0.00
1,I,0x75430d1615faf3c265b9b15740144d68a9c4918b338c93b523fa3924d2f4d84f,709,"255",249,2022-03-10,2022-03-16,3.00
1,I,0xddf12be54a2dfe584f5c2a56b195c846e8a5fadf30ebd9123ff09496bedf8a94,710,"255",404,2022-03-10,2022-03-20,3.00
1,I,0x7676a5155dd75924d2d9c42ba40f0ae584dd42b41e0806b8892348153388f306,711,"256",235,2022-03-10,2022-03-10,0.00
1,I,0x3cbf2f2cb25baa73b329e33efdf61fb92333f4c943f31569f4f4e77e7807fe1b,712,"256",753,2022-03-10,2022-03-16,3.00
1,I,0x12cb874d82e33b40eb2e81ab2b27d5e40fd42f61f8cf9d10552cc005e8228b05,713,"257",508,2022-03-10,2022-03-24,3.00
1,I,0x08eb8fbf1cf689d2f78f27c4c1236f4e8285fa2c51351a9c358db6d6f7949693,714,"257",702,2022-03-10,2022-03-13,1.50
1,I,0xc8f2a8f983824d7ec877193585a16250de4406e3c63371c13f8feed6d5647a81,715,"258",561,2022-03-10,2022-03-10,0.00
1,I,0x1c445fb408abda769d62491fdf526c77baeb065269498f19f17e0f365c17ac07,716,"258",703,2022-03-10,2022-03-18,3.00
1,I,0x7c4cf075b85e7f52eb6ab76c69d4a9abd9fe996c74f8746e8208e1112c3ac70e,717,"259",54,2022-03-10,2022-03-13,1.50
1,I,0xea9839914b1752604ccd8e1bba3b65a9385c1afe3d5d014aecc870ee539436c0,718,"259",390,2022-03-10,2022-03-10,0.00
1,I,0x2fc6464d9fa56adf4798bb4a3cb170c7cc8f057e27a435c5d4959f532837740a,719,"260",3,2022-03-10,2022-03-22,3.00
1,I,0x5c4abed04fc47173393474b66929162747a5816dd3024eeafca0070d75b4c545,720,"260",537,2022-03-10,2022-03-10,0.00
1,I,0x01b6e45c2f4d983529c016616f33917275fff5d8cba3bcb4ce33f322d5256ce8,721,"261",4,2022-03-10,2022-03-14,2.00
1,I,0x0fa85611e7f59ae76da34d161a10341a4b77804b6f7ff494f8a4250a507accf7,722,"261",578,2022-03-10,2022-03-11,0.50
1,I,0xfacfea24b1ed5dd22423d6cb850c63d9f31c373bde6fa13bbde9b0be6789c505,723,"262",312,2022-03-10,2022-03-16,3.00
1,I,0xd2ec13fd73f19d50f5418bf7bde3f538309a861fd910eaa1f834095fcc17a944,724,"262",374,2022-03-10,2022-03-21,3.00
1,I,0x48f6671b73683249de35fb108899119b7f5373fa8c03f6a4b2db77392bda9c9e,725,"263",144,2022-03-10,2022-03-10,0.00
1,I,0xa2faf828a3912237ac002bbd1bbb675f41e1a69ddad0ee55420940a54fc7e055,726,"263",165,2022-03-10,2022-03-10,0.00
1,I,0x4169aad26dcaafde9c0bda13f5f82fcca63b4bda9a712d5ff7c7438bacdc3971,727,"264",211,2022-03-10,2022-03-17,3.00
1,I,0xd7b99e7d29dd20e716f8ecd9dad532d66f68d123a87e3f32e45d08263a57481f,728,"264",761,2022-03-10,2022-03-23,3.00
1,I,0xcf6aaa546a22e439a0492f40c2fc4f531644694ee37cacb9596337a1d4962541,729,"265",462,2022-03-10,2022-03-13,1.50
1,I,0x95057607cdb4ff0717e503be7d1b24bd513c47f387e16311c41290948b027f55,730,"265",668,2022-03-10,2022-03-15,2.50
1,I,0x6f3813230bbe9fa1d51dfaf812e135c89dd7577dbae1ea677e68b6ffecb0a786,731,"266",220,2022-03-10,2022-03-15,2.50
1,I,0xf5a2977675dee7e2c550fa9d3cd8cb5a27e607a334199059f869d7c5a0c5b0f5,732,"266",566,2022-03-11,2022-03-23,3.00
1,I,0xaaad5620d701be2df362616236c8f18694a5380e8cc44e69f03d6c5dc592a4b0,733,"267",62,2022-03-11,2022-03-22,3.00
1,I,0x9fd58ec31c70335e97990abbd2adbc5f0a82d5493ab2559dceadc99d197f9e53,734,"267",115,2022-03-11,2022-03-16,2.50
1,I,0x01e16f6d17a818982875f1d9976847dbd811e53d275d09c3b51c8300fc8b66b9,735,"268",135,2022-03-11,2022-03-11,0.00
1,I,0xc4f2c8f1b61aff4796832635f968d3ded07b561f38410f2dfc748c5d373a8fa8,736,"268",562,2022-03-11,2022-03-18,3.00
1,I,0xc8226dc183454afc223cbca0e1e0ea5a5b32d5a797d2163081a0b08cc28ebe08,737,"269",114,2022-03-11,2022-03-14,1.50
1,I,0x800bc597c92b282f2d9b2b814db3133d93d78c07b075813169922d8676dc09b7,738,"269",364,2022-03-11,2022-03-23,3.00
1,I,0xde1c34fa00707ff63f2de481ea639f9587127423429c6e5a99e04ea28f0ceda7,739,"270",212,2022-03-11,2022-03-19,3.00
1,I,0x4a2334fd8dafa011802c10ecdf776975d88f0341b3257f9a59c1a0ac8b0be4fc,740,"270",394,2022-03-11,2022-03-16,2.50
1,I,0x4154205b16e0594c16a2f2646ebaf745d3e2c9d491a2dcd7df7a647f31ec6f12,741,"271",157,2022-03-11,2022-03-23,3.00
1,I,0x154336507e6e8b05c291dede85cba0ec1d80399455a4f1381087458b506111bf,742,"271",405,2022-03-11,2022-03-11,0.00
1,I,0x286a1c8244dfa083b077ce530b5c5653aef6d4a2f0564eb60d585f08228f6d5b,743,"272",176,2022-03-11,2022-03-24,3.00
1,I,0xf48de739c065c9944306162bee05e7956e6a0879fa393c42cd71d0a4d6701da3,744,"272",282,2022-03-11,2022-03-14,1.50
1,I,0xbc96a0c0b8d6ce375021e1f03556e8326d44f1ceca29dba70272827911cbf1b8,745,"273",241,2022-03-11,2022-03-21,3.00
1,I,0xdd6d0af401aceafd49628486d96073880488a920c70acb46121185d20f80c414,746,"273",395,2022-03-11,2022-03-21,3.00
1,I,0x1b5fd0cd1fb5f3c38452e1898fdb8e09bb89514eafc74ea43b22384c74ac2942,747,"274",329,2022-03-11,2022-03-14,1.50
1,I,0x4e3b75848fecc1f422709f93559b00c1b7ff49507e1bb892510d813dc4789164,748,"274",480,2022-03-11,2022-03-11,0.00
1,I,0xcdbfd4caeaaae6dde5f57ebba44029c19512e5c35efcd25b6ca09cddc8b73cb2,749,"275",402,2022-03-11,2022-03-14,1.50
1,I,0x7195e2879579f4b290b3f2159091b00552ba7fd4909d15fa780f010207f86666,750,"275",799,2022-03-11,2022-03-11,0.00
1,I,0xc101f9f5aadf131b4c1da184dc80b73d17764b44db633a5151ee2874285c0da0,751,"276",466,2022-03-11,2022-03-12,0.50
1,I,0x6cdd5f68a9cfdb32864bbf199446441de35853c7e4eecdc9ab69caed836fd017,752,"276",689,2022-03-11,2022-03-24,3.00
1,I,0xde555f0151d84f99c7367508a37aee972ae5c0414e775d0e3e854267676016bd,753,"277",197,2022-03-11,2022-03-17,3.00
1,I,0xbf94f358b3159f3f154d00eb434eabb2d60fdda20e9d8e8a5ce493fb1b1ced70,754,"277",353,2022-03-11,2022-03-13,1.00
1,I,0x950678e2e4db9c5edb766a133d2e2ee1fe644dedd428d15920d4de759de7ca63,755,"278",100,2022-03-11,2022-03-16,2.50
1,I,0xac87a7cbcea7f052d9d02c23a2d63a1b5ca6772e8b898557869ddb064620a767,756,"278",558,2022-03-11,2022-03-14,1.50
1,I,0x8f56b82ca50d46cb42238cc58352eba3ee2ae1c77cf3a0c2b80d9ff0afcdae0e,757,"279",161,2022-03-11,2022-03-13,1.00
1,I,0x2220b0cfd7b23127393e3c52b322d39db7ca9fe16178d13d1bffe1343205d2c5,758,"279",550,2022-03-11,2022-03-16,2.50
1,I,0xca486218c2dd0970ae6e66330d2a35eb2d3168ae0b8f0ffd359c7c40eb646283,759,"280",286,2022-03-11,2022-03-20,3.00
1,I,0x245d511b2ed5671a1950c532ec463f61b47795504bfa274ead356b786cb11e33,760,"280",301,2022-03-11,2022-03-21,3.00
1,I,0x578a51d6d6b37a0b23a64c4a868c0ae941ccf46a12523be051aab73190b53045,761,"281",382,2022-03-11,2022-03-13,1.00
1,I,0xb6df784225b5d81be6bc47d08a68b2c03a9e1626c07cd52e7833108140600956,762,"281",538,2022-03-11,2022-03-17,3.00
1,I,0xace72f04ab82be9504c186bed152f4b0ef32e8ca1c18e8c1ac572a95e1e436fa,763,"282",333,2022-03-11,2022-03-20,3.00
1,I,0xb283156d1ba05c096eee72512d100d57487089d09e937d5be5852c9575f67bcb,764,"282",737,2022-03-11,2022-03-24,3.00
1,I,0x2c7f4058f42356dd5376711f485ea86cf5c79572940e75c5de8c5c9b25b5cb4b,765,"283",416,2022-03-11,2022-03-11,0.00
1,I,0xa83154a2efcad613b6015ae9de745f4cf369391d82b424eecdf00efaf9fda0e4,766,"283",449,2022-03-11,2022-03-25,3.00
1,I,0x5985c785c4cc2ea1cfe9df0880afcbb1a28013d9f05dd4e0acb00a095de99345,767,"284",575,2022-03-11,2022-03-21,3.00
1,I,0x161cf19ed8b925d4766b8f566aff7be2bfa7da926ab2ecb364f7086998a5adda,768,"284",617,2022-03-11,2022-03-17,3.00
1,I,0xd65f4c94d02a9e7d519333f31afb44dc63a3c025c3f44c52204ba83c37771427,769,"285",38,2022-03-11,2022-03-13,1.00
1,I,0xde0572f846b78cb027219d3bbf241eb1f0768a8163661962a438cc03f5012c5a,770,"285",172,2022-03-11,2022-03-16,2.50
1,I,0xd6d5c896a1ad5cfa2694bc22246db86a3ea3e07f0994a44e66279ed697ee8e49,771,"286",485,2022-03-11,2022-03-11,0.00
1,I,0x692ba5222aae26f81f7b21c8a97f7ce4934fdaf5071718f54d39c1330e31d00c,772,"286",708,2022-03-11,2022-03-17,3.00
1,I,0x98190ee3689057415860c7b5851e17795bb64d2ef72233974a3796ea17e2d093,773,"287",254,2022-03-11,2022-03-18,3.00
1,I,0x1935f070d36ff75ff8a2930149132808825b0acc9d7711a5bf18aaebe6113218,774,"287",758,2022-03-11,2022-03-23,3.00
1,I,0x787b634bdd5c8f609617c4ccce3e3538a1d74d3b7f8aa6df58aecc30e06074de,775,"288",262,2022-03-11,2022-03-21,3.00
1,I,0x805d37c4a0e013d84d62bfd13f63af67f4af7c217bc01c1ef72ff5cc997ddb93,776,"288",618,2022-03-11,2022-03-14,1.50
1,I,0xcc3063420fe1a2c14cddc077493fa337499a0a3e3f5910170392bd312575cd6e,777,"289",9,2022-03-11,2022-03-14,1.50
1,I,0x699b8b58c35418c507545a7c0816ce80c94785c3c43fb068bd54c5076e0789d5,778,"289",513,2022-03-11,2022-03-20,3.00
1,I,0xd6920c8caecf1e1c66a634f28ff66844c949376bc922c07b7715d2930b7f4a7f,779,"290",59,2022-03-11,2022-03-12,0.50
1,I,0x8e88da15f983ca480332faf5acc6fb94461e285b26a263e8734492d17ac90127,780,"290",383,2022-03-11,2022-03-11,0.00
1,I,0x176203cd4d7b72b0ab4c40dfb9b34b49978371e0967b53f50b3c79549a92ceba,781,"291",149,2022-03-11,2022-03-25,3.00
1,I,0x6a0ed406b66bd3fbb65677de82ed045ea19c7311d4c6eee6c75a8cc6dae45fe8,782,"291",348,2022-03-11,2022-03-17,3.00
1,I,0x7282c7426b143a4515b65c41cf82d65c6865ba502de1b30b00166daa463b0778,783,"292",645,2022-03-11,2022-03-11,0.00
1,I,0x1efd78cfbf6b8442b94d8f22466c4dc55740a535dc5a5332e62fff7ee9535969,784,"292",729,2022-03-11,2022-03-17,3.00
1,I,0x9d6ab11c4daaff7ffcb13b76c9e7be02975473b4f896e5b27e51e2b6159c4596,785,"293",209,2022-03-11,2022-03-21,3.00
1,I,0x038bc3d9121c4ff457c151301871354d70ee84acdb15960066b8f841739a7c87,786,"293",509,2022-03-11,2022-03-20,3.00
1,I,0xf608e3d8ad4b3a9cd3de57a1a6f47955f9e9d55467a9adf383aba50640e60bcd,787,"294",419,2022-03-11,2022-03-19,3.00
1,I,0x1a0e858c89263c941d74de04305800df2dbd2895c6197b4da49421244711dde6,788,"294",677,2022-03-11,2022-03-12,0.50
1,I,0xbd079a02af78223a1c4b980b16c954eaf544854adf56b286ca82d8f8d34f54a4,789,"295",30,2022-03-11,2022-03-11,0.00
1,I,0x35eabefacdb9971c7655937e91d1d8d18bcb50f5e8f40d0ecbc7d69617ee3aa8,790,"295",673,2022-03-11,2022-03-21,3.00
1,I,0x4dd86e171b8337ef2bbae874bcf0599673306eb1182f48c8939eb36599fb4b73,791,"296",387,2022-03-11,2022-03-23,3.00
1,I,0x95058606d86c103f399a7f95a29ed2e580f0520f06f46ff35b31c87982c7670d,792,"296",610,2022-03-11,2022-03-11,0.00
1,I,0x9a6768efca888f2251b88f77250d2f7a5b2b260f8d1136d658b9ccc386c4df99,793,"297",141,2022-03-11,2022-03-14,1.50
1,I,0x3650c569a19eb9fe6aac274836a216da35e55a44bd20b0925214684ddbd1e808,794,"297",542,2022-03-11,2022-03-24,3.00
1,I,0xbd8727a78bb4e8b9e39e8812df9ff2b3bd11a10a9da417765e28588d3aa181e5,795,"298",105,2022-03-11,2022-03-11,0.00
1,I,0x848b0e999f3bc80de08e1834d3a78cb24bddb1a6e22d57f9e9a291760aa94f43,796,"298",324,2022-03-11,2022-03-20,3.00
1,I,0x78ff50effa314827bca830cd3a9d2b990a1cdafe01aa81e5195cd500756477e1,797,"299",246,2022-03-11,2022-03-23,3.00
1,I,0xf6c0f5a8b8e5026945fec3092b310b4b59ac9be5adebd339da4d5c2ed3dd7070,798,"299",411,2022-03-11,2022-03-14,1.50
1,I,0x7199f0b67a7b5e07cfb6517b484e92d37cd849fc2c6fa9c2ed0b9a1fbd70a851,799,"300",337,2022-03-11,2022-03-24,3.00
1,I,0x40097ea3940bd591d057f96d2f2a36308b10defcd3d65becac6179c34626dea3,800,"300",600,2022-03-11,2022-03-11,0.00
2,I,0x91d30b2a5510deeb2d11f00f7d5355d559cbda7c1d43512f1009623d78ea6296,1074,"121",604,2022-03-12,2022-03-18,3.00
2,I,0x28f8de6bb8c2af0601924c1ed71670e81cf2b7b9d27baac0fa97aba25fed6478,887,"45",143,2022-03-12,2022-03-13,0.50
2,I,0x47675b9a6dc56431ce6dc968569269ebc9335ae5936796a139f3d0b8cff558f5,802,"1",120,2022-03-12,2022-03-12,0.00
2,I,0x2dab68d3ecdb19d46806e5c9f0a4771ef096d87844955e9de8234341a719011f,1513,"327",877,2022-03-18,2022-03-19,0.50
2,I,0x831acecba7591366b217fbfa2052db5114a3be3fe6d9f4c2896258749fe7237d,1070,"120",60,2022-03-12,2022-03-12,0.00
2,I,0x6bb4a737395f53c9db62969d4d89713911504f83d9b078d02a04451f4e5b544f,1350,"217",380,2022-03-15,2022-03-15,0.00
2,I,0x6036702aaaa2c4ad45fa87b893ddfbc6b24506db6eba16f50c6f8a4a61ad63a6,1080,"123",167,2022-03-12,2022-03-12,0.00
2,I,0x4eb39a1ad2dd90d2edf8971755ae8cc096f2998d9dc752589d02f73ea0bfd365,1209,"165",590,2022-03-14,2022-03-14,0.00
2,I,0xfa373d047391df70e93e29274d152c775c7c1d4325ded644b5b5bcbbc85c65ce,1420,"251",798,2022-03-16,2022-03-16,0.00
2,I,0xf47fdd8e851caeeb572c873b1622ce7b9d7b42ede7ae161bb75dac91a5ef8230,1087,"125",791,2022-03-13,2022-03-15,1.00
2,I,0xc8c3be17830baac7e491089fb36cb98258cd3588b6bff5d7559b2050566cfef6,1532,"345",895,2022-03-18,2022-03-23,2.50
2,I,0x696449ec7ef6e7ab071b66d888baa90a354ac4937034ae63da423d48b056a1a2,1101,"130",517,2022-03-13,2022-03-25,3.00
2,I,0xcd75be9999eaa0931c1a3b0f5ccd32b00c77a5ac80db18aeb56d5a314455ccc7,850,"33",13,2022-03-12,2022-03-22,3.00
2,I,0x2083f1366c889399e619fff10274b8bf259ae9949636c7566f6e31716a6ed00b,1288,"191",439,2022-03-14,2022-03-21,3.00
2,I,0x02c836e1f9feda14a9f2f9e3f921b1b0f89740be0cf87977e5a8d81a972cb131,801,"1",1,2022-03-12,2022-03-18,3.00
2,I,0x6acc3aefa755da322748ce0133b58687120482ed7a5fa523bcbdaa1c15adf013,1083,"124",280,2022-03-12,2022-03-12,0.00
2,I,0xb58c6023c3c5af75a1c3a5eacb1b4db0318456a2f9a2546cc8779e5db2cacb55,856,"35",130,2022-03-12,2022-03-22,3.00
2,I,0xc493b5fe45096a4312c584930ea2fa21a79c6893c168933034932c88c5d2b83d,1124,"137",491,2022-03-13,2022-03-17,2.00
2,I,0x5d1e1c6d6a2e2752f921c35a57dd70e4d91b610c3a245aa5f368c6ff6f7a4d47,1231,"173",410,2022-03-14,2022-03-19,2.50
2,I,0xc6dae729f80fdc2493b99523b9016c3c3adde4b59c28783a8e546966339bf1e3,872,"40",528,2022-03-12,2022-03-18,3.00
2,I,0x3dc31db3fc42eed0ff05731a807640b1ba7d4fc4d759daf962734e5cc131f362,921,"56",744,2022-03-12,2022-03-21,3.00
2,I,0xadc34a6d26eb126a12d525271bbf46a7c69e9eae4f5a71836d7bd4e619780b63,1269,"185",425,2022-03-14,2022-03-14,0.00
2,I,0x30d3a4f888bdb25066c5014ffa1f778436960ae846515b09f05dff0e4b0ca3cc,1283,"190",88,2022-03-14,2022-03-28,3.00
2,I,0x549b0e0c94361bb62131bef624923b9ed7c97470290b56f5787df47a6a02bf12,847,"32",417,2022-03-12,2022-03-21,3.00
2,I,0x51e5883b0400e772f9f33837f2c6cac6a88769389fa7edf7c9206bc0baf98a1c,1314,"200",470,2022-03-15,2022-03-15,0.00
2,I,0x550eb2d2f721202e749eedd64ea4d0d960bc015b02463d6ccb062a8e173e387a,1048,"113",531,2022-03-12,2022-03-15,1.50
2,I,0xfd8629b2effefaecbff0731e752245c70a087a980645e9b0706e7a2a053c1818,1043,"111",169,2022-03-12,2022-03-14,1.00
2,I,0xbd6fdd89c4c385f97adb82b1da08eb266fc4e9a2aa3697e3b641faaf8005304e,1465,"273",395,2022-03-17,2022-03-22,2.50
2,I,0x600e63255eff037f1511c9be1b4d219ee3fa8bceba047ce4f19a804c2b6d852d,1253,"180",298,2022-03-14,2022-03-28,3.00
2,I,0x471f8ea478f5b2cc66c6d9ba17f35918ef802766157d8eda5bdd757493dce7d2,1060,"116",759,2022-03-12,2022-03-12,0.00
2,I,0x5f4cc4b028ea4f1a35f098163c03176b23916bd45b53d973331b77f72e28bd3d,1348,"216",661,2022-03-15,2022-03-28,3.00
2,I,0xe593e6b60617b4f6016e34a915c8dbd08962b1bffb6bee03cb355bd98b5e505e,1478,"280",286,2022-03-17,2022-03-25,3.00
2,I,0x3d72d2c430e93d89502c19d7f9282b7d9b0eab68af17b938fc86ac4c48241da8,1229,"172",190,2022-03-14,2022-03-19,2.50
2,I,0xb6b461ab4f75365899448031dcb5efbf3483eb5689763394049f8035db369945,1403,"243",428,2022-03-16,2022-03-20,2.00
2,I,0x5d9ff0667d144e277b52691329b3d24c51d92e438eb9f8505d6b3a74142c58c8,969,"87",2,2022-03-12,2022-03-15,1.50
2,I,0x206a8b088a1cd8dee72900a3f6021fb840e834354d2a4498bbb9eb55602c0107,1171,"153",137,2022-03-13,2022-03-15,1.00
2,I,0x8d94e3c400058c4174e005cf711cce5538856f72567c2984d55bb793e5c4d0ed,1116,"135",352,2022-03-13,2022-03-25,3.00
2,I,0xa4aa47fa0da0314251aa5fec006ec817bf4b4eb97ebd2c60ac3cef1ac3947ee8,1146,"145",179,2022-03-13,2022-03-22,3.00
2,I,0x22fc8bcda83f8ae6d17235248ac04d18ca63eb239b50448e0adc97cf6c3c13f0,1487,"302",852,2022-03-17,2022-03-26,3.00
2,I,0x970b04b5d07d6e5466f072100b12ce5ecb032ded0aa612efd1295e2d1bb37511,1108,"132",793,2022-03-13,2022-03-17,2.00
2,I,0x43ae854a0964d4fc7cd5042341e1a185cb32f4d68aad4e58f3ec7a2473e165f9,899,"49",523,2022-03-12,2022-03-14,1.00
2,I,0x9fd318ed1644b4ebc3ee61790ba0c7329b58c97ccc7e488ae5457a788b5815f9,1120,"136",124,2022-03-13,2022-03-23,3.00
2,I,0x58937a0f16d0b93c8eb6d2d8ee24cc3c8fe7b4a3c15c7c89309b22c50c13e78c,1071,"120",560,2022-03-12,2022-03-12,0.00
2,I,0xfeef4a539b60040ba31b280bfe9df2b5dcdf2d5d2d3c69ee401c907d5add14a9,1289,"192",332,2022-03-14,2022-03-27,3.00
2,I,0xe5a226a4a57a9aafa221fecb583217854aa0a623ddaa5a5a00894ae3b4f35197,1009,"100",204,2022-03-12,2022-03-18,3.00
2,I,0xed0068091c1ffba587009903d3d3946d3164f4b591327e949b0dd3f0a4809b98,1295,"194",345,2022-03-14,2022-03-14,0.00
2,I,0x4e2fddc26e055c66e0bf1c971c5ad6ebfc468c67a2fdb10ca3cf7d27e129858d,1100,"130",23,2022-03-13,2022-03-23,3.00
2,I,0x59e036fc879663e524ff76c0aea9f8464c953b44c3cefa66c3c3d83224b2b0d5,1335,"210",133,2022-03-15,2022-03-15,0.00
2,I,0x7316c2b2aef0a8c6c59b088555e40e83d83ba7470ce846d54a3ad7cc49034b96,1408,"246",61,2022-03-16,2022-03-29,3.00
2,I,0xf382db11b488fe54c0732de9c55df97b230bcc13c40f2a8235fc6bb6aa9c95f3,1065,"118",274,2022-03-12,2022-03-12,0.00
2,I,0xe7be9ea97bd7a21a5e599d7e16cb6ba8badd10a20461906a02cd68dc57f8f7cd,839,"29",313,2022-03-12,2022-03-14,1.00
2,I,0x7e11d719800b0273502076195a3ef9f516197ab0cd4bed81bdf9246a4c88360c,1425,"254",99,2022-03-16,2022-03-16,0.00
2,I,0x17fa9d00dc09231f5acb63866228268a3d319d4c1f4fc045beb8d1073fa9bf10,1293,"193",446,2022-03-14,2022-03-17,1.50
2,I,0x4dc171da486e934a0c3ce290f1466a50190802eb64b9cafd100e218c5b3cc0ac,1473,"277",353,2022-03-17,2022-03-26,3.00
2,I,0x650f2b9d1ca6702be4a21a751d82c9e09a1602b0ec63928044a2b8b88c3eadc9,974,"88",273,2022-03-12,2022-03-24,3.00
2,I,0xfe6ae990788762e4b436937426768a9664c98858ca8150bfa8627e756dc9aded,1320,"203",450,2022-03-15,2022-03-15,0.00
2,I,0x13e67fe20c371345d9e533b183cfe2c53406536a0a9e98ce2ac91b5970d93cb2,958,"83",492,2022-03-12,2022-03-18,3.00
2,I,0x053edd0a274b40222407a028607cf41b7c3a13dd50ca6b4637350d9bae4e9c84,812,"4",551,2022-03-12,2022-03-19,3.00
2,I,0xf1b7113d03b5779f87521b3031cde8b6f0b7be43444eae365b798e6768041fc4,1021,"104",339,2022-03-12,2022-03-21,3.00
2,I,0x53dd097a889e5832d16e03c3df7bd61a8178c30a3eb45fd55942e8d404b9620c,980,"90",521,2022-03-12,2022-03-22,3.00
